"","q_inv","tpot_inv","lwp","tpot_pbl","pblh","ks","as","cs","rdry_AS_eff","cos_mu"
"39",5.40255165100098,7.19085693359375,71.6383755263554,297.192596435547,130.683438300049,32665076,95142768,497084.5625,7.11395696132242e-08,0.273419857025146
"40",1.47349452972412,7.29928588867188,67.9149724326151,289.084625244141,56.5045397397065,54345272,38327736,1770587.5,1.07564293022801e-07,0.518417537212372
"41",6.44083404541016,12.3802795410156,60.5579390806834,296.967376708984,267.099933509311,192177584,36872628,739437.1875,8.09218927281632e-08,0.524181485176086
"42",2.13887786865234,12.3425598144531,224.782248884864,286.878997802734,130.338664583639,91190528,71267472,3759497.75,1.08047362427497e-07,0.5113645195961
"43",5.99934911727905,10.818359375,49.3889335395926,304.052490234375,262.798118498409,99840768,8798894,59798.4453125,8.37231220503677e-08,0.504765212535858
"44",5.69951677322388,11.9936218261719,16.970875370474,295.275939941406,173.969626042241,59386996,20636004,567133.1875,8.35705335726573e-08,0.474623262882233
"45",7.07561683654785,9.43380737304688,11.3738964635588,297.231750488281,222.424325038088,119807144,23244236,2041296,1.14331312039048e-07,0.0737171098589897
"46",2.07346272468567,4.64523315429688,16.6897865346459,287.918090820312,171.459867300943,57959084,32534986,2854290.75,1.34762649578453e-07,0.540316164493561
"47",9.62429523468018,13.5883178710938,41.3194633562826,303.970520019531,263.195693638319,42450768,21441402,1643981.25,1.24895296478055e-07,0.40446925163269
"48",4.93210887908936,4.0335693359375,7.17046610407136,297.570129394531,56.1121927444634,29950022,55188060,859741.9375,7.37686179334875e-08,0.530467391014099
"49",2.72762441635132,8.83221435546875,102.294373880136,282.751983642578,131.399137433297,144139168,30859612,2596503.75,1.34524944816281e-07,0.511752009391785
"50",5.40695428848267,9.17697143554688,13.7347721731305,302.974273681641,218.056324469628,5382858,34314236,380516.84375,6.34485933021722e-08,0.796187281608582
"51",3.24059987068176,7.11639404296875,118.881764504549,284.011383056641,263.638565507231,424869856,12116075,1124532.875,1.33743192687383e-07,0.482903003692627
"52",3.77734851837158,13.7237243652344,77.5536724349546,286.752258300781,174.347260682253,74857808,13399911,987459.5625,1.21003451816268e-07,0.137847796082497
"53",6.30469036102295,17.1983947753906,152.155490834067,290.979797363281,264.400361116208,156986080,26639340,961127.25,1.0187771148568e-07,0.662936866283417
"54",1.0880126953125,10.1523132324219,66.4600553997061,281.575653076172,56.6890368383749,129737096,7268818,164624.234375,9.34946901268606e-08,0.905489802360535
"55",4.22220993041992,3.31964111328125,5.36963797368137,285.693267822266,56.7842495980474,99884416,5650413.5,296004.34375,1.08782841178806e-07,0.371348053216934
"56",8.38400554656982,18.0379638671875,283.932210782257,296.68798828125,313.224575823141,154670304,8354538,625493.3125,1.17612742700643e-07,0.714842915534973
"57",6.78212785720825,11.8348083496094,85.5561861918764,289.632507324219,174.953542984059,740097216,13443630,1230810.75,1.28562243112128e-07,0.587814211845398
"58",3.9766788482666,7.86749267578125,6.59724230453949,285.946166992188,219.213040028696,150341776,11998216,1197242,1.37596509685492e-07,0.246637552976608
"59",7.10496807098389,8.99493408203125,14.7377726383937,299.055297851562,264.649675923195,135161024,41104168,397545.21875,8.74476156186569e-08,0.710311233997345
"60",8.76457214355469,12.678955078125,66.740597184266,295.919708251953,174.936314404501,276906048,95428144,1378745.5,7.4898085170339e-08,0.146239563822746
"61",3.51169586181641,11.8661804199219,151.523709518459,297.061889648438,171.872537658049,89906112,64907412,802681.875,7.46782072943334e-08,0.633903622627258
"62",0.83703875541687,7.6849365234375,89.0130892586601,277.423675537109,55.8045465735602,52932000,10873353,268144.21875,9.04580172880874e-08,0.125963255763054
"63",3.3944354057312,11.2435607910156,88.9904120751522,285.444274902344,220.147512782373,204188944,35585284,3217999.75,1.34050748877928e-07,0.702924251556396
"64",1.78902053833008,14.2030944824219,148.170399549883,280.264801025391,215.619146254845,390842368,44111380,3189774.75,1.31556474570508e-07,0.223384231328964
"65",1.72862982749939,9.85903930664062,71.8339818641581,282.773803710938,175.289186429402,328934624,15196743,1405251.125,1.33931957519676e-07,0.205431014299393
"66",5.10490131378174,12.338134765625,22.5132686336693,283.01123046875,172.697305338068,238114096,20297990,605413.875,1.00980759886492e-07,0.673382639884949
"67",6.14671039581299,7.47802734375,24.8362733503898,303.618682861328,172.806930753201,76367040,15852041,501317.3125,8.98566766043965e-08,0.298186630010605
"68",5.65615606307983,12.1283264160156,29.5791939619751,294.742248535156,217.433401359399,537822912,62639140,1868388,8.74412885830297e-08,0.275120556354523
"69",3.97150135040283,8.360595703125,14.6816477176581,297.537872314453,173.524847008227,101435648,30977442,445256.375,7.19200306447511e-08,0.813869476318359
"70",1.73733139038086,8.59530639648438,84.3658863873247,294.360595703125,90.2201996410413,67273384,57315252,455709.625,7.26306267987112e-08,0.397053152322769
"71",1.33725357055664,3.21060180664062,61.8212724956256,278.279998779297,165.700248603228,269286176,13498027,1180907.5,1.31012104275214e-07,0.293392717838287
"72",7.51986217498779,11.2970886230469,11.3503880361741,299.306884765625,219.361377311648,105896848,17244286,1250289,1.22450058236442e-07,0.755949914455414
"73",2.08350610733032,3.22158813476562,13.9294841262311,276.616302490234,131.315706278525,520326528,31851114,447009.53125,7.16889086680095e-08,0.848194241523743
"74",2.01961469650269,5.4764404296875,24.2966201066673,280.593017578125,173.061824607548,65768808,166100704,4921294,8.0474850746048e-08,0.274751842021942
"75",7.0303111076355,13.0319213867188,58.8630140773026,299.588806152344,218.438804151611,41717856,73925112,672911.6875,6.32623497861539e-08,0.61997652053833
"76",0.12331748008728,6.57696533203125,39.7639493585631,269.810821533203,55.6665975385239,360499872,13364954,1113836.875,1.29681070173715e-07,0.69282329082489
"77",0.951867163181305,8.34432983398438,137.028827061575,265.731597900391,88.2470715290282,569781376,11301606,66730.609375,9.3706937159722e-08,0.29280024766922
"78",9.49826622009277,10.8895568847656,5.78715519946971,300.104766845703,173.084136361263,4654620,206568160,416949.40625,4.51886821166873e-08,0.662183284759521
"79",4.97011566162109,7.72171020507812,8.9731246825933,308.340393066406,254.894940392814,132637296,123419608,26811.78125,3.96468314119174e-08,0.315024435520172
"80",5.99535751342773,26.2772521972656,212.024235235739,277.597259521484,176.620684075881,122357832,43492916,1589559.5,1.01221785609206e-07,0.69366443157196
"81",6.51637935638428,10.4409484863281,409.367519174167,303.648132324219,260.75386053987,67119448,124225656,1219653.25,6.36484254701758e-08,0.077799379825592
"82",4.35451126098633,9.6529541015625,5.92713807477523,309.556732177734,259.043636632543,59315732,14933454,740060.1875,1.03209091304651e-07,0.961762309074402
"83",7.87408542633057,11.092529296875,98.5751956124212,307.073944091797,86.6508744534277,29333734,278086592,28331768,7.29698085011117e-08,0.820231318473816
"84",1.07030355930328,6.31903076171875,96.9430429933417,271.670745849609,87.3691000251173,69259688,14661124,1387485.25,1.39613949600648e-07,0.273406058549881
"85",6.59217596054077,8.95892333984375,34.7070142273986,293.225036621094,92.1072992070701,233167120,185508480,3008901,7.47604344035718e-08,0.966789960861206
"86",3.91740894317627,8.29058837890625,239.150445476189,287.395935058594,216.753363774273,1062753472,19789038,1818847,1.24222294736784e-07,0.432666659355164
"87",3.75543785095215,5.98928833007812,11.4418659828764,292.063629150391,90.5683624674075,192692608,27945964,808843.25,7.20258237011676e-08,0.959453999996185
"88",9.52569103240967,9.74282836914062,11.8833618580187,302.600036621094,217.346958063842,79408032,17113736,1088195,1.18467203827673e-07,0.502200245857239
"89",8.23906135559082,10.9299926757812,59.1332275016458,292.620361328125,55.5468136178346,257111936,68008648,1366817.75,8.08096860890064e-08,0.27223601937294
"90",8.20175361633301,12.6979675292969,110.236813584421,302.970245361328,310.351121790599,64143952,38815484,122624.9921875,5.33288701554355e-08,0.74692964553833
"91",9.36890697479248,13.4363708496094,89.3822005836019,308.091186523438,309.01011048278,84641008,29271796,998334.375,8.65302585317658e-08,0.43911674618721
"92",1.188889503479,14.6255493164062,77.2411822119267,275.256652832031,171.623539034881,70194288,34082364,3016050.75,1.37404212211781e-07,0.505898058414459
"93",2.37063670158386,4.14083862304688,81.719571067874,282.109313964844,165.731866677114,236332160,68505208,5875212,1.36786720351833e-07,0.790929079055786
"94",0.68372368812561,9.74774169921875,38.4036069238224,275.533203125,131.353249631983,6763779,11015117,1032931.9375,1.38613450630207e-07,0.092659093439579
"95",6.85543537139893,13.574462890625,166.356869733526,304.471038818359,310.190849445828,40632368,28547758,271145.125,6.98071262530027e-08,0.446497857570648
"96",1.27360475063324,2.83908081054688,135.077550313571,269.796691894531,89.1506077819274,157626288,2977428.75,248921.1875,1.26001817217642e-07,0.488446265459061
"97",8.79651260375977,15.0782775878906,87.3519661988667,290.626525878906,91.6870931910119,290430240,13409148,824026.375,1.19680990776805e-07,0.777239680290222
"98",6.13677740097046,11.2979431152344,81.6751909165786,304.923004150391,312.810402315625,102337080,37764940,2422385.5,1.14144888740101e-07,0.429960668087006
"99",5.84304189682007,11.6344909667969,45.8185424528417,306.793182373047,309.098390998541,86517552,12573218,134333.703125,6.22021753132995e-08,0.291343241930008
"100",9.17448806762695,12.5665588378906,167.402223966182,293.80322265625,174.659995754834,587105344,45605804,2532770.5,1.06663387958974e-07,0.147070854902267
"101",0.552843332290649,15.5974426269531,97.9967517862783,275.553527832031,90.4280210841385,67030280,19792064,1615881.875,1.30706283327703e-07,0.548275172710419
"102",1.13724207878113,4.38519287109375,20.964554406825,275.300689697266,165.237845933413,340021.34375,1475466.875,143206.71875,1.36603576748137e-07,0.00146174058318138
"103",2.68492031097412,10.4852905273438,7.53762755603061,298.163391113281,170.804222582286,314811840,543034944,194038.0625,4.61224858777898e-08,0.454424291849136
"104",1.92735302448273,6.7667236328125,62.3300782536047,277.226135253906,162.426052675811,20681660,26552218,2497456.25,1.39845657105259e-07,0.00950835738331079
"105",3.55318522453308,16.4695434570312,639.42110281188,283.776550292969,261.923467038129,246794240,239986112,9537201,9.8113905234464e-08,0.0156462732702494
"106",1.9562075138092,15.2296447753906,415.794442980097,279.310852050781,251.294962492693,1283474944,101663024,9370367,1.36828834073528e-07,0.237294912338257
"107",7.05525255203247,12.3117980957031,369.804221295523,297.81591796875,218.476646092573,169219040,322264384,2803510,6.02117294398915e-08,0.650099635124207
"108",1.64702224731445,7.02072143554688,75.8549110136571,276.262451171875,169.238231446548,218674448,94042704,8609759,1.39895433523833e-07,0.130381122231483
"109",8.4641580581665,11.2197875976562,36.6002232281115,295.913848876953,173.374127144526,352133248,118106128,1880200.875,7.05753093119072e-08,0.98723167181015
"110",2.37455368041992,5.63543701171875,101.977672545155,286.273193359375,91.3508373176351,40105420,41791336,3397730.25,1.26870901728726e-07,0.0289254263043404
"111",6.00608730316162,13.0012817382812,32.1700089265403,295.225677490234,266.985544475324,92315480,3314218.5,182246.484375,1.06565113576636e-07,0.0754244178533554
"112",1.60198378562927,5.64352416992188,23.3434470401052,280.821685791016,208.030993600948,1856830.75,11880476,1098866.875,1.36656682349102e-07,0.0729956552386284
"113",1.91261005401611,11.5262756347656,112.284560860791,291.436004638672,259.32526469876,39975212,28164972,336056.96875,7.96599661602207e-08,0.427061438560486
"114",5.00535297393799,14.5590515136719,140.928859921463,290.559448242188,266.42864626494,91010232,12311018,1160599.625,1.35049619077803e-07,0.332215458154678
"115",6.8398003578186,11.3397216796875,176.718909581256,293.32568359375,218.352464624274,251063008,20056830,550851.75,8.74848396445029e-08,0.787351369857788
"116",4.14209747314453,10.7207641601562,61.1159799870745,288.588531494141,171.012079142668,76141416,17318354,1585329,1.32994916738872e-07,0.6757892370224
"117",1.23370552062988,9.76580810546875,33.3588223732068,265.387420654297,216.775927356922,23526948,10311496,982436.75,1.38544940057667e-07,0.41073215007782
"118",6.84525203704834,11.181884765625,235.035656529253,295.91943359375,218.318210892836,720596288,42520212,3430777,1.29811404164519e-07,0.8671755194664
"119",3.01510787010193,7.36312866210938,278.849505751595,281.153656005859,170.680238494385,161866432,21280416,1754693.875,1.31896108045261e-07,0.100414104759693
"120",1.68242216110229,2.73992919921875,75.2978311936836,277.668426513672,129.852750129932,846540224,19134328,1755524.375,1.32099781276494e-07,0.565160632133484
"121",6.62065982818604,9.07855224609375,42.9519740261047,291.318603515625,174.438874629034,816104704,46203644,4309977.5,1.28211579133041e-07,0.719256579875946
"122",9.60473918914795,10.0738525390625,182.286813928431,295.527923583984,131.486905899987,64506608,86179672,4174371.25,7.15152722498097e-08,0.570618093013763
"123",2.37845897674561,12.0755920410156,131.5862621204,286.187622070312,262.662420193169,89795432,29853562,2656425.75,1.34098885441398e-07,0.311499297618866
"124",2.04497146606445,3.4637451171875,154.214890660054,284.910522460938,168.119268104731,38948968,37375076,3379722.75,1.39646291594016e-07,0.0972176194190979
"125",3.00604057312012,4.9498291015625,19.098258112854,301.644500732422,50.3638283022815,78083192,46001480,66838.7421875,7.24510116983407e-08,0.926230013370514
"126",3.31323862075806,3.35769653320312,34.5619951890348,287.939788818359,55.5486302910451,63448952,40621976,139979.078125,5.34783387157965e-08,0.260343819856644
"127",2.12909960746765,3.15521240234375,26.6813329094937,276.544647216797,57.2296782108451,107977920,14281171,1215500.625,1.34856236503703e-07,0.0430559813976288
"128",5.3650541305542,11.21533203125,16.2696315660724,305.199432373047,309.345270226136,168651056,4076401.75,295270.59375,1.2133504166714e-07,0.813824534416199
"129",2.32756614685059,5.4193115234375,13.7260210966608,290.063293457031,173.663851970028,1008064192,16384040,237621.875,8.27350425986774e-08,0.454289346933365
"130",1.92207741737366,6.1595458984375,295.716693555745,273.662567138672,219.955154299098,285052128,4510170,335841.28125,1.15400531395177e-07,0.577485382556915
"131",4.75657081604004,8.27651977539062,25.6672699743124,298.918884277344,219.311950588885,94830248,9175310,428953.125,9.63934778517915e-08,0.726326167583466
"132",1.40897858142853,8.17633056640625,133.720344996136,273.252746582031,267.895606907282,133329464,30773240,793072.5,9.69971422026507e-08,0.130974128842354
"133",3.52698802947998,11.8685302734375,172.459173620417,290.345428466797,131.710511680045,679256192,19207042,604970.75,1.11603138262313e-07,0.0576530434191227
"134",3.68463921546936,8.12850952148438,26.7030881453744,297.034301757812,261.569220810748,180267808,31281150,962706.625,8.6430757497696e-08,0.0908452793955803
"135",2.02910137176514,6.63958740234375,21.6938463053691,277.769439697266,171.515986635057,204123584,24967672,2300928.5,1.3829039067419e-07,0.120162174105644
"136",4.38438749313354,9.64501953125,101.616156183828,300.328674316406,311.724665400467,84427784,14593454,837023.5625,1.09521874879934e-07,0.720045149326324
"137",3.74725461006165,10.7720947265625,26.2901096892412,278.572967529297,132.343975884487,724714688,33646724,3039066.75,1.3623554500738e-07,0.787497878074646
"138",6.48225450515747,14.4433288574219,296.62999814406,301.5478515625,310.395440472695,444736928,89348032,4584000,1.04186871167641e-07,0.565319418907166
"139",5.94660186767578,14.7749328613281,153.892519918929,297.174011230469,219.77480332386,271908128,59248116,1947809.75,9.00191279897385e-08,0.913100242614746
"140",3.99117183685303,13.8238525390625,11.2035769981004,278.39501953125,92.7457722094432,57838408,20919160,1984358.375,1.34509858123546e-07,0.14437672495842
"141",8.25012016296387,15.3131103515625,21.4449265289188,301.662353515625,266.427576775873,19755836,18047690,661232.8125,9.25760114698638e-08,0.903722524642944
"142",9.91209888458252,13.2450256347656,20.298556119608,308.404174804688,261.956152446116,18540752,52141196,3373180.75,1.17549489367766e-07,0.901042461395264
"143",0.636538982391357,16.9098815917969,159.544344445668,278.662719726562,216.506773468697,39695056,2188134.5,166257.421875,1.18092134284525e-07,0.405066728591919
"144",7.19561290740967,12.7743530273438,67.9916968220719,295.966430664062,217.561905561985,27526188,114583208,5739504.5,1.07934047638909e-07,0.754680991172791
"145",1.40904092788696,10.3105163574219,330.08933041708,271.860504150391,218.606958282733,218837968,6582719.5,434247.5,1.12891184603049e-07,0.48419862985611
"146",2.11405277252197,11.2574462890625,54.1554252927725,282.313995361328,57.3218935233692,1187612160,105167800,523837.5,4.95665376238732e-08,0.838821947574615
"147",2.40837049484253,15.3396606445312,193.973114143723,281.304473876953,175.100198857562,140262384,19270106,1399812.75,1.33978548788422e-07,0.112713880836964
"148",0.991791009902954,9.94091796875,187.194292010704,273.839569091797,213.919286568049,50685080,22175704,2036982.125,1.37514289334842e-07,0.162312880158424
"149",1.85521936416626,12.2073364257812,124.319053059247,281.340728759766,129.641832581977,217716752,26856804,1673070.875,1.15500050532162e-07,0.036338783800602
"150",4.55339479446411,13.1596984863281,22.7462951634548,297.62744140625,312.195846431873,90016064,20618420,649637.8125,8.86870439590439e-08,0.691506505012512
